SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,235 Meadowgate Dr,Annapolis,MD,21409,1600000,6.0,4.5,,5500.0,51836.0,1998.0,,291.0,,,,,https://www.redfin.com/MD/Annapolis/235-Meadowgate-Dr-21409/home/10171702,,,N,Y,39.0074407,-76.4821995
PAST SALE,August-24-2023,Single Family Residential,1517 Hickory Wood Dr,Annapolis,MD,21409,225000,3.0,2.0,WHISPERING WOODS,1316.0,8404.0,1983.0,,171.0,25.0,Sold,,,https://www.redfin.com/MD/Annapolis/1517-Hickory-Wood-Dr-21409/home/10314175,BRIGHT MLS,MDAA2066824,N,Y,39.0254207,-76.4783704
PAST SALE,June-16-2023,Single Family Residential,2001 Warners Ter N #311,Annapolis,MD,21401,380000,3.0,2.0,RIVERGATE II CONDO,1649.0,,1999.0,,230.0,320.0,Sold,,,https://www.redfin.com/MD/Annapolis/2001-Warners-Ter-N-21401/unit-311/home/10052398,BRIGHT MLS,MDAA2060976,N,Y,38.9960811,-76.5272887
PAST SALE,,Single Family Residential,11 Tucker St,Annapolis,MD,21401,525000,,1.5,,2416.0,7500.0,1940.0,,217.0,,,,,https://www.redfin.com/MD/Annapolis/11-Tucker-St-21401/home/10436605,,,N,Y,38.9901186,-76.5007898
PAST SALE,,Single Family Residential,747 N Holly Dr,Annapolis,MD,21409,913500,,2.5,,2230.0,49200.0,1967.0,,410.0,,,,,https://www.redfin.com/MD/Annapolis/747-N-Holly-Dr-21409/home/10134110,,,N,Y,39.017758,-76.4400299
PAST SALE,,Single Family Residential,1023 Kensington Way,Annapolis,MD,21403,450000,,2.0,,1348.0,5400.0,1983.0,,334.0,,,,,https://www.redfin.com/MD/Annapolis/1023-Kensington-Way-21403/home/10458399,,,N,Y,38.9560652,-76.4798317
PAST SALE,,Single Family Residential,419 Fifth St,Annapolis,MD,21403,2000000,,3.5,,4776.0,8250.0,2009.0,,419.0,,,,,https://www.redfin.com/MD/Annapolis/419-Fifth-St-21403/home/10436703,,,N,Y,38.9704251,-76.4827191
PAST SALE,,Condo/Co-op,2150 Hideaway Ct #28,Annapolis,MD,21401,393000,,2.0,,1580.0,,2006.0,,249.0,,,,,https://www.redfin.com/MD/Annapolis/2150-Hideaway-Ct-21401/unit-28/home/23426089,,,N,Y,38.9935763,-76.5269193
PAST SALE,July-28-2023,Single Family Residential,54 Franklin St,Annapolis,MD,21401,1595000,3.0,3.5,ACTON'S LANDING,2386.0,4482.0,1925.0,,668.0,240.0,Sold,,,https://www.redfin.com/MD/Annapolis/54-Franklin-St-21401/home/10481170,BRIGHT MLS,MDAA2059518,N,Y,38.976329,-76.4947469
PAST SALE,,Single Family Residential,740 Red Cedar Rd,Annapolis,MD,21409,730000,,3.5,,2256.0,7700.0,1950.0,,324.0,,,,,https://www.redfin.com/MD/Annapolis/740-Red-Cedar-Rd-21409/home/10310500,,,N,Y,39.0076944,-76.4364579
PAST SALE,August-21-2023,Townhouse,103 Charles St,Annapolis,MD,21401,800000,3.0,2.0,REGULARS,1269.0,1245.0,1913.0,,630.0,,Sold,,,https://www.redfin.com/MD/Annapolis/103-Charles-St-21401/home/10435574,BRIGHT MLS,MDAA2067650,N,Y,38.9763158,-76.4925995
PAST SALE,September-12-2023,Townhouse,7 Peale Ct,Annapolis,MD,21403,365000,3.0,2.5,PAINTERS HILL,1450.0,1256.0,1979.0,,252.0,184.0,Sold,,,https://www.redfin.com/MD/Annapolis/7-Peale-Ct-21403/home/10453254,BRIGHT MLS,MDAA2066350,N,Y,38.9611733,-76.5059508
PAST SALE,,Condo/Co-op,211 Victor Pkwy Unit A,Annapolis,MD,21403,186000,,,,671.0,,1971.0,,277.0,,,,,https://www.redfin.com/MD/Annapolis/211-Victor-Pkwy-21403/unit-A/home/10446460,,,N,Y,38.9509125,-76.4875307
PAST SALE,,Single Family Residential,103 Market St,Annapolis,MD,21401,1340000,,3.5,,2512.0,4740.0,1898.0,,533.0,,,,,https://www.redfin.com/MD/Annapolis/103-Market-St-21401/home/10433324,,,N,Y,38.9753761,-76.4910432
PAST SALE,September-22-2023,Single Family Residential,93 East St,Annapolis,MD,21401,975000,4.0,3.5,REGULARS,1847.0,1159.0,1850.0,,528.0,,Sold,,,https://www.redfin.com/MD/Annapolis/93-East-St-21401/home/10438181,BRIGHT MLS,MDAA2064584,N,Y,38.9788189,-76.4891479
PAST SALE,September-22-2023,Single Family Residential,60 Baldridge Rd,Annapolis,MD,21401,585000,4.0,2.0,ADMIRAL HEIGHTS,1800.0,7750.0,1957.0,,325.0,,Sold,,,https://www.redfin.com/MD/Annapolis/60-Baldridge-Rd-21401/home/10441928,BRIGHT MLS,MDAA2069966,N,Y,38.9879203,-76.5171868
PAST SALE,,Single Family Residential,407 Riding Ridge Rd,Annapolis,MD,21403,655000,,2.5,,2586.0,11937.0,1990.0,,253.0,,,,,https://www.redfin.com/MD/Annapolis/407-Riding-Ridge-Rd-21403/home/10450364,,,N,Y,38.9470948,-76.5032743
PAST SALE,,Single Family Residential,302 Meares Ct,Annapolis,MD,21401,475000,,1.5,,1944.0,15820.0,1968.0,,244.0,,,,,https://www.redfin.com/MD/Annapolis/302-Meares-Ct-21401/home/10449044,,,N,Y,38.9717267,-76.5140928
PAST SALE,July-17-2023,Townhouse,Treblis,Annapolis,MD,21403,572990,3.0,2.0,PARKSIDE PRESERVE,2180.0,1743.0,2023.0,,263.0,33.0,Sold,,,https://www.redfin.com/MD/Annapolis/Treblis-Way-21403/home/186393958,BRIGHT MLS,MDAA2066668,N,Y,38.94981,-76.5003
PAST SALE,June-2-2023,Townhouse,306 Forbes St Unit D,Annapolis,MD,21401,365000,2.0,1.5,MARINERS COVE,1052.0,,1974.0,,347.0,388.0,Sold,,,https://www.redfin.com/MD/Annapolis/306-Forbes-St-21401/unit-D/home/10451515,BRIGHT MLS,MDAA2058414,N,Y,38.9905295,-76.5074414
PAST SALE,July-26-2023,Townhouse,89 Charles St,Annapolis,MD,21401,585000,2.0,1.0,REGULARS,864.0,1900.0,1900.0,,677.0,,Sold,,,https://www.redfin.com/MD/Annapolis/89-Charles-St-21401/home/10437250,BRIGHT MLS,MDAA2066062,N,Y,38.9759051,-76.4929647
PAST SALE,May-10-2023,Townhouse,114 Bonny Way,Annapolis,MD,21403,612440,3.0,4.0,Annapolis,,2069.0,,,,71.0,Sold,,,https://www.redfin.com/MD/Annapolis/114-Bonny-Way-21403/home/110086284,BRIGHT MLS,MDAA2059822,N,Y,38.950469,-76.4983532
PAST SALE,September-7-2023,Single Family Residential,413 Riding Ridge Rd,Annapolis,MD,21403,760000,4.0,2.5,HUNT MEADOW,2870.0,12323.0,1989.0,,265.0,87.0,Sold,,,https://www.redfin.com/MD/Annapolis/413-Riding-Ridge-Rd-21403/home/10450356,BRIGHT MLS,MDAA2069256,N,Y,38.9463739,-76.5032743
PAST SALE,,Townhouse,14 Sargent Ct,Annapolis,MD,21403,330000,,2.5,,1450.0,929.0,1979.0,,228.0,,,,,https://www.redfin.com/MD/Annapolis/14-Sargent-Ct-21403/home/10453166,,,N,Y,38.9605874,-76.5048972
PAST SALE,May-31-2023,Townhouse,16 Fleet St,Annapolis,MD,21401,615000,2.0,2.0,REGULARS,1001.0,888.0,1900.0,,614.0,,Sold,,,https://www.redfin.com/MD/Annapolis/16-Fleet-St-21401/home/10436565,BRIGHT MLS,MDAA2057962,N,Y,38.9783214,-76.4878356
PAST SALE,,Single Family Residential,401 Edgemere Dr,Annapolis,MD,21403,575000,,2.5,,1872.0,11480.0,1955.0,,307.0,,,,,https://www.redfin.com/MD/Annapolis/401-Edgemere-Dr-21403/home/10020730,,,N,Y,38.9408833,-76.4882309
PAST SALE,May-19-2023,Single Family Residential,318 Riverview Ave,Annapolis,MD,21403,1500000,3.0,3.0,REGULARS,2576.0,8100.0,1957.0,,582.0,,Sold,,,https://www.redfin.com/MD/Annapolis/318-Riverview-Ave-21403/home/10437724,BRIGHT MLS,MDAA2061212,N,Y,38.9717976,-76.4763485
PAST SALE,July-6-2023,Single Family Residential,1918 Minnow Creek Rd,Annapolis,MD,21409,1060000,4.0,2.0,PLEASANT PLAINS,1719.0,32175.0,1943.0,,617.0,,Sold,,,https://www.redfin.com/MD/Annapolis/1918-Minnow-Creek-Rd-21409/home/10273954,BRIGHT MLS,MDAA2058686,N,Y,39.004573,-76.438367
PAST SALE,July-24-2023,Single Family Residential,1130 Mainsail Dr,Annapolis,MD,21403,825000,3.0,2.5,BEALE MANOR,2208.0,24000.0,1969.0,,374.0,83.0,Sold,,,https://www.redfin.com/MD/Annapolis/1130-Mainsail-Dr-21403/home/9943225,BRIGHT MLS,MDAA2068154,N,Y,38.9443913,-76.4760519
PAST SALE,July-14-2023,Single Family Residential,39 Southgate Ave,Annapolis,MD,21401,2750000,5.0,3.5,REGULARS,3435.0,12325.0,1913.0,,801.0,,Sold,,,https://www.redfin.com/MD/Annapolis/39-Southgate-Ave-21401/home/10439048,BRIGHT MLS,MDAA2064944,N,Y,38.974981,-76.497989
PAST SALE,,Single Family Residential,1527 Shipsview Rd,Annapolis,MD,21409,2550000,,4.5,,6064.0,34850.0,1963.0,,421.0,,,,,https://www.redfin.com/MD/Annapolis/1527-Shipsview-Rd-21409/home/10151753,,,N,Y,39.0395785,-76.4160865
PAST SALE,May-2-2023,Single Family Residential,1275 Pine Hill Dr,Annapolis,MD,21409,520000,3.0,2.0,CAPE ST CLAIRE,1602.0,9000.0,1973.0,,325.0,1.0,Sold,,,https://www.redfin.com/MD/Annapolis/1275-Pine-Hill-Dr-21409/home/10179758,BRIGHT MLS,MDAA2057332,N,Y,39.0365814,-76.44657
PAST SALE,May-8-2023,Single Family Residential,1201 Garnett Dr,Annapolis,MD,21403,825000,4.0,4.5,BAY HIGHLANDS,4458.0,16340.0,2023.0,,185.0,,Sold,,,https://www.redfin.com/MD/Annapolis/1201-Garnett-DR-21403/home/184305333,BRIGHT MLS,MDAA2056352,N,Y,38.93317614,-76.46992601
PAST SALE,,Condo/Co-op,2003 Compton Ct,Annapolis,MD,21401,468000,,3.5,,1772.0,,1995.0,,264.0,,,,,https://www.redfin.com/MD/Annapolis/2003-Compton-Ct-21401/home/10099170,,,N,Y,38.995754,-76.525085
PAST SALE,September-25-2023,Townhouse,303 Sloping Woods Ct,Annapolis,MD,21409,365000,3.0,3.5,WHISPERING WOODS,1720.0,2000.0,1991.0,,212.0,25.0,Sold,,,https://www.redfin.com/MD/Annapolis/303-Sloping-Woods-Ct-21409/home/10315243,BRIGHT MLS,MDAA2068192,N,Y,39.0227219,-76.4795766
PAST SALE,June-21-2023,Single Family Residential,3 Goodrich Rd,Annapolis,MD,21401,850000,4.0,4.5,ADMIRAL HEIGHTS,3466.0,11080.0,1957.0,,245.0,,Sold,,,https://www.redfin.com/MD/Annapolis/3-Goodrich-Rd-21401/home/10442652,BRIGHT MLS,MDAA2058804,N,Y,38.9860357,-76.5151091
PAST SALE,July-17-2023,Townhouse,124 Treblis Way,Annapolis,MD,21403,572990,3.0,4.0,PARKSIDE PRESERVE,2180.0,1743.0,2023.0,,263.0,31.0,Sold,,,https://www.redfin.com/MD/Annapolis/124-Treblis-Way-21403/home/108513022,BRIGHT MLS,MDAA2066770,N,Y,38.9507856,-76.4997541
PAST SALE,June-23-2023,Townhouse,145 Georgetown Rd,Annapolis,MD,21403,315000,3.0,1.5,GEORGETOWN EAST,1260.0,1340.0,1965.0,,250.0,82.0,Sold,,,https://www.redfin.com/MD/Annapolis/145-Georgetown-Rd-21403/home/10447575,BRIGHT MLS,MDAA2061660,N,Y,38.9514474,-76.486569
PAST SALE,July-31-2023,Townhouse,202 Anasta Ter,Annapolis,MD,21403,638140,4.0,4.5,Annapolis,,1786.0,2023.0,,,32.0,Sold,,,https://www.redfin.com/MD/Annapolis/202-Anasta-Ter-21403/home/110085423,BRIGHT MLS,MDAA2066912,N,Y,38.9498231,-76.4975319
PAST SALE,,Condo/Co-op,50 Sandstone Ct Unit H,Annapolis,MD,21403,245000,,,,1119.0,,,,219.0,,,,,https://www.redfin.com/MD/Annapolis/50-Sandstone-Ct-21403/unit-H/home/10443444,,,N,Y,38.952837,-76.5040411
PAST SALE,April-28-2023,Townhouse,753 Annapolis Neck Rd Unit F,Annapolis,MD,21403,610000,3.0,4.0,PARKSIDE PRESERVE,2251.0,3206.0,2022.0,,271.0,71.0,Sold,,,https://www.redfin.com/MD/Annapolis/753-Annapolis-Neck-Rd-21403/unit-F/home/110085757,BRIGHT MLS,MDAA2061826,N,Y,38.950409,-76.497131
PAST SALE,October-18-2023,Single Family Residential,803 Bridgeport Way,Annapolis,MD,21401,710000,3.0,2.0,HERITAGE HARBOUR,3355.0,12773.0,1986.0,,212.0,160.0,Sold,,,https://www.redfin.com/MD/Annapolis/803-Bridgeport-Way-21401/home/10078272,BRIGHT MLS,MDAA2070276,N,Y,38.9806332,-76.5976511
PAST SALE,,Single Family Residential,914 Forest Ter,Annapolis,MD,21409,799000,,3.0,,2580.0,44918.0,1972.0,,310.0,,,,,https://www.redfin.com/MD/Annapolis/914-Forest-Ter-21409/home/10191212,,,N,Y,39.0323749,-76.4387063
PAST SALE,September-8-2023,Single Family Residential,204 Nottingham Hl,Annapolis,MD,21405,1610000,4.0,3.5,SHERWOOD FOREST,2253.0,10249.0,1999.0,,715.0,406.0,Sold,,,https://www.redfin.com/MD/Annapolis/204-Nottingham-Hl-21405/home/10060137,BRIGHT MLS,MDAA2069294,N,Y,39.0291129,-76.5470846
PAST SALE,October-6-2023,Single Family Residential,1066 Little Magothy Vw,Annapolis,MD,21409,1325000,5.0,4.0,CAPE ST CLAIRE,2230.0,29610.0,1965.0,,594.0,1.0,Sold,,,https://www.redfin.com/MD/Annapolis/1066-Little-Magothy-Vw-21409/home/10187970,BRIGHT MLS,MDAA2070926,N,Y,39.0408418,-76.4343901
PAST SALE,June-2-2023,Single Family Residential,1812 Milvale Rd,Annapolis,MD,21409,2399000,4.0,3.0,MILVALE WM DAVIDSON SUB,3600.0,43995.0,1958.0,,666.0,,Sold,,,https://www.redfin.com/MD/Annapolis/1812-Milvale-Rd-21409/home/10264342,BRIGHT MLS,MDAA2056068,N,Y,39.008566,-76.455563
PAST SALE,September-26-2023,Single Family Residential,1149 Riverview Dr,Annapolis,MD,21409,780000,4.0,2.5,CAPE ST CLAIRE,810.0,9100.0,2023.0,,963.0,1.0,Sold,,,https://www.redfin.com/MD/Annapolis/1149-Riverview-Dr-21409/home/10183921,BRIGHT MLS,MDAA2070120,N,Y,39.0457868,-76.4350173
PAST SALE,June-26-2023,Single Family Residential,31 E Lake Dr,Annapolis,MD,21403,1725000,4.0,3.5,BAY RIDGE,2597.0,9900.0,1996.0,,664.0,,Sold,,,https://www.redfin.com/MD/Annapolis/31-E-Lake-Dr-21403/home/9941970,BRIGHT MLS,MDAA2061932,N,Y,38.9463678,-76.4579129
PAST SALE,,Single Family Residential,111 Green Spring Dr,Annapolis,MD,21403,690000,,2.5,,1938.0,14975.0,1980.0,,356.0,,,,,https://www.redfin.com/MD/Annapolis/111-Green-Spring-Dr-21403/home/10020584,,,N,Y,38.9270716,-76.4968145
PAST SALE,September-19-2023,Townhouse,1604 Elkwood Ct,Annapolis,MD,21409,350000,2.0,3.0,WHISPERING WOODS,1908.0,2000.0,1992.0,,183.0,25.0,Sold,,,https://www.redfin.com/MD/Annapolis/1604-Elkwood-Ct-21409/home/10315291,BRIGHT MLS,MDAA2067720,N,Y,39.0241028,-76.4800873
PAST SALE,August-11-2023,Single Family Residential,5 Barry Ave,Annapolis,MD,21403,760000,3.0,2.0,BAY RIDGE,1496.0,8125.0,1950.0,,508.0,,Sold,,,https://www.redfin.com/MD/Annapolis/5-Barry-Ave-21403/home/9940590,BRIGHT MLS,MDAA2068232,N,Y,38.939666,-76.4547149
PAST SALE,October-2-2023,Townhouse,936 Ships Bell Ct,Annapolis,MD,21401,385000,2.0,2.0,HERITAGE HARBOUR,1182.0,1920.0,1983.0,,326.0,160.0,Sold,,,https://www.redfin.com/MD/Annapolis/936-Ships-Bell-Ct-21401/home/10078625,BRIGHT MLS,MDAA2068674,N,Y,38.9747994,-76.5970643
PAST SALE,September-20-2023,Single Family Residential,1284 Cape St Claire Rd,Annapolis,MD,21409,772400,4.0,2.5,CAPE ST CLAIRE,2460.0,8450.0,2023.0,,314.0,1.0,Sold,,,https://www.redfin.com/MD/Annapolis/1284-Cape-St-Claire-Rd-21409/home/10187804,BRIGHT MLS,MDAA2069788,N,Y,39.0448287,-76.4372489
PAST SALE,,Single Family Residential,88 River Dr,Annapolis,MD,21403,1500000,,2.0,,1881.0,11296.0,1956.0,,797.0,,,,,https://www.redfin.com/MD/Annapolis/88-River-Dr-21403/home/9940561,,,N,Y,38.9463014,-76.4570091
PAST SALE,August-11-2023,Single Family Residential,874 Coachway,Annapolis,MD,21401,800000,4.0,3.0,THE DOWNS,3507.0,43560.0,1987.0,,228.0,117.0,Sold,,,https://www.redfin.com/MD/Annapolis/874-Coachway-21401/home/9995783,BRIGHT MLS,MDAA2067688,N,Y,39.0196442,-76.5434268
PAST SALE,,Single Family Residential,205 Melvin Ave,Annapolis,MD,21401,1331000,,2.0,,2408.0,8910.0,1950.0,,553.0,,,,,https://www.redfin.com/MD/Annapolis/205-Melvin-Ave-21401/home/10434112,,,N,Y,38.993822,-76.5002929
PAST SALE,,Condo/Co-op,1408 Stonehurst Dr,Annapolis,MD,21409,441600,,2.5,,2388.0,,2000.0,,185.0,,,,,https://www.redfin.com/MD/Annapolis/1408-Stonehurst-Dr-21409/home/10472328,,,N,Y,39.0372517,-76.4646032
PAST SALE,,Single Family Residential,134 Island View Dr,Annapolis,MD,21401,1237113,,2.0,,1818.0,12930.0,1963.0,,680.0,,,,,https://www.redfin.com/MD/Annapolis/134-Island-View-Dr-21401/home/9951112,,,N,Y,38.957904,-76.5573336
PAST SALE,,Townhouse,17 Winslow Ct Unit DT,Annapolis,MD,21403,348000,,2.5,,1450.0,1259.0,1980.0,,240.0,,,,,https://www.redfin.com/MD/Annapolis/17-Winslow-Ct-21403/unit-DT/home/10453287,,,N,Y,38.9600274,-76.5052281
PAST SALE,June-23-2023,Townhouse,1742 Woodtree Cir,Annapolis,MD,21409,365000,3.0,3.5,WHISPERING WOODS,2040.0,2000.0,1983.0,,179.0,30.0,Sold,,,https://www.redfin.com/MD/Annapolis/1742-Woodtree-Cir-21409/home/10314827,BRIGHT MLS,MDAA2060404,N,Y,39.0289425,-76.476487
PAST SALE,July-3-2023,Single Family Residential,112 Edgemere Dr,Annapolis,MD,21403,350000,2.0,1.0,HILLSMERE ESTATES,1000.0,10000.0,1963.0,,350.0,2.0,Sold,,,https://www.redfin.com/MD/Annapolis/112-Edgemere-Dr-21403/home/10019834,BRIGHT MLS,MDAA2063644,N,Y,38.9453903,-76.4914837
PAST SALE,April-28-2023,Townhouse,108 Vanguard Ln,Annapolis,MD,21401,570000,3.0,4.0,VILLAGE GREENS OF ANNAPOLIS,2012.0,1625.0,2016.0,,283.0,123.0,Sold,,,https://www.redfin.com/MD/Annapolis/108-Vanguard-Ln-21401/home/52915402,BRIGHT MLS,MDAA2055664,N,Y,38.9674176,-76.5210371
PAST SALE,June-23-2023,Single Family Residential,18 Shaw St,Annapolis,MD,21401,935000,3.0,2.5,REGULARS,1464.0,1600.0,1925.0,,639.0,,Sold,,,https://www.redfin.com/MD/Annapolis/18-Shaw-St-21401/home/10435450,BRIGHT MLS,MDAA2063172,N,Y,38.9762582,-76.4955081
PAST SALE,June-26-2023,Townhouse,803 Midship Ct,Annapolis,MD,21401,405000,2.0,2.0,HERITAGE HARBOUR,1234.0,2160.0,1993.0,,328.0,160.0,Sold,,,https://www.redfin.com/MD/Annapolis/803-Midship-Ct-21401/home/10084885,BRIGHT MLS,MDAA2063848,N,Y,38.9825442,-76.5773174
PAST SALE,August-14-2023,Townhouse,620 Snow Goose Ln,Annapolis,MD,21409,515000,4.0,3.0,WOODS LANDING,2740.0,2329.0,2000.0,,188.0,89.0,Sold,,,https://www.redfin.com/MD/Annapolis/620-Snow-Goose-Ln-21409/home/10312856,BRIGHT MLS,MDAA2064378,N,Y,39.033383,-76.435936
PAST SALE,July-14-2023,Single Family Residential,522 Fifth St,Annapolis,MD,21403,1640000,4.0,3.5,REGULARS,3489.0,4000.0,2016.0,,470.0,,Sold,,,https://www.redfin.com/MD/Annapolis/522-Fifth-St-21403/home/10433557,BRIGHT MLS,MDAA2059194,N,Y,38.9688818,-76.481862
PAST SALE,June-12-2023,Townhouse,22 Georgetown Ct Unit 3-22,Annapolis,MD,21403,269900,3.0,1.5,FAIRWINDS CONDO,1162.0,,1965.0,,232.0,405.0,Sold,,,https://www.redfin.com/MD/Annapolis/22-Georgetown-Ct-21403/unit-3-22/home/10446420,BRIGHT MLS,MDAA2058880,N,Y,38.9498351,-76.488203
PAST SALE,May-12-2023,Single Family Residential,1018 Sandpiper Ln #1018,Annapolis,MD,21403,1305000,3.0,3.5,QUAY HARBOUR COMM CONDO,2456.0,9348.0,1983.0,,531.0,167.0,Sold,,,https://www.redfin.com/MD/Annapolis/1018-Sandpiper-Ln-21403/unit-1018/home/145081413,BRIGHT MLS,MDAA2053948,N,Y,38.9336651,-76.4861075
PAST SALE,July-14-2023,Townhouse,7013 Clinton Ct Unit 1B,Annapolis,MD,21403,815000,3.0,3.0,VLG OF CHESAPEAKE HARBOR,2088.0,2411.0,1999.0,,390.0,837.0,Sold,,,https://www.redfin.com/MD/Annapolis/7013-Clinton-Ct-21403/unit-1B/home/185655740,BRIGHT MLS,MDAA2061918,N,Y,38.95749,-76.476062
PAST SALE,June-5-2023,Single Family Residential,124 E Bay View Dr,Annapolis,MD,21403,700000,4.0,3.0,HILLSMERE ESTATES,4061.0,17500.0,1968.0,,172.0,,Sold,,,https://www.redfin.com/MD/Annapolis/124-E-Bay-View-Dr-21403/home/10019359,BRIGHT MLS,MDAA2060834,N,Y,38.9288304,-76.4897895
PAST SALE,August-30-2023,Townhouse,2138 Hideaway Ct #31,Annapolis,MD,21401,369900,2.0,2.0,THE HIDEAWAY AT OLD ADMIRAL COURT CONDO,1522.0,,2006.0,,243.0,280.0,Sold,,,https://www.redfin.com/MD/Annapolis/2138-Hideaway-Ct-21401/unit-31/home/23419585,BRIGHT MLS,MDAA2065216,N,Y,38.9937142,-76.5273539
